Iteration	Posterior	Likelihood	Prior	alpha	branch_lengths[1]	branch_lengths[2]	branch_lengths[3]	branch_lengths[4]	branch_lengths[5]	branch_lengths[6]	branch_lengths[7]	branch_lengths[8]	branch_lengths[9]	branch_lengths[10]	branch_lengths[11]	branch_lengths[12]	branch_lengths[13]	branch_lengths[14]	branch_lengths[15]	branch_lengths[16]	branch_lengths[17]	branch_lengths[18]	branch_lengths[19]	branch_lengths[20]	branch_lengths[21]	branch_lengths[22]	branch_lengths[23]	branch_lengths[24]	branch_lengths[25]	branch_lengths[26]	branch_lengths[27]	branch_lengths[28]	branch_lengths[29]	branch_lengths[30]	branch_lengths[31]	branch_lengths[32]	branch_lengths[33]	branch_lengths[34]	branch_lengths[35]	branch_lengths[36]	branch_lengths[37]	branch_lengths[38]	branch_lengths[39]	branch_lengths[40]	branch_lengths[41]	branch_lengths[42]	branch_lengths[43]	branch_lengths[44]	branch_lengths[45]	branch_lengths[46]	branch_lengths[47]	branch_lengths[48]	branch_lengths[49]	branch_lengths[50]	branch_lengths[51]	branch_lengths[52]	branch_lengths[53]	branch_lengths[54]	branch_lengths[55]	branch_lengths[56]	branch_lengths[57]	branch_lengths[58]	branch_lengths[59]	branch_lengths[60]	branch_lengths[61]	branch_lengths[62]	branch_lengths[63]	branch_lengths[64]	branch_lengths[65]	branch_lengths[66]	branch_lengths[67]	branch_lengths[68]	branch_lengths[69]	branch_lengths[70]	branch_lengths[71]	branch_lengths[72]	branch_lengths[73]	branch_lengths[74]	branch_lengths[75]	branch_lengths[76]	branch_lengths[77]	branch_lengths[78]	branch_lengths[79]	branch_lengths[80]	branch_lengths[81]	branch_lengths[82]	branch_lengths[83]	branch_lengths[84]	branch_lengths[85]	branch_lengths[86]	branch_lengths[87]	branch_lengths[88]	branch_lengths[89]	branch_lengths[90]	branch_lengths[91]	branch_lengths[92]	branch_lengths[93]	branch_lengths[94]	branch_lengths[95]	branch_lengths[96]	branch_lengths[97]	branch_lengths[98]	branch_lengths[99]	branch_lengths[100]	branch_lengths[101]	branch_lengths[102]	branch_lengths[103]	branch_lengths[104]	branch_lengths[105]	branch_lengths[106]	branch_lengths[107]	branch_lengths[108]	branch_lengths[109]	branch_lengths[110]	branch_lengths[111]	branch_lengths[112]	branch_lengths[113]	branch_lengths[114]	branch_lengths[115]	branch_lengths[116]	branch_lengths[117]	branch_lengths[118]	branch_lengths[119]	branch_lengths[120]	branch_lengths[121]	branch_lengths[122]	branch_lengths[123]	branch_lengths[124]	branch_lengths[125]	branch_lengths[126]	branch_lengths[127]	branch_lengths[128]	branch_lengths[129]	branch_lengths[130]	branch_lengths[131]	branch_lengths[132]	branch_lengths[133]	branch_lengths[134]	branch_lengths[135]	branch_lengths[136]	branch_lengths[137]	branch_lengths[138]	branch_lengths[139]	branch_lengths[140]	branch_lengths[141]	branch_lengths[142]	branch_lengths[143]	branch_lengths[144]	branch_lengths[145]	branch_lengths[146]	branch_lengths[147]	er[1][1]	er[1][2]	er[1][3]	er[1][4]	er[1][5]	er[1][6]	kappa	pi[1][1]	pi[1][2]	pi[1][3]	pi[1][4]	pi[2][1]	pi[2][2]	pi[2][3]	pi[2][4]	rate_multiplier[2]	sr[1]	sr[2]	sr[3]	sr[4]
4912	-8578.298	-8922.585	344.2875	9.140297	0.001472336	0.001762151	0.001842973	0.00025119	0.0007562366	0.001412281	0.001802388	0.0466985	7.529558e-05	0.0006064538	5.167937e-05	0.0004058664	0.0004275229	0.0005216065	0.0004569447	0.0002538242	0.001172838	0.0009054104	0.009502721	0.001503268	0.00052346	0.009538443	0.001080013	0.002933897	0.0005780892	0.000697601	0.0001659382	0.0003603472	0.0005374844	0.0004718262	0.001015227	0.0003197317	0.0001095656	0.0004617677	4.441291e-05	0.001042511	0.0003280503	0.003476819	0.00224925	0.0103516	1.476825e-05	0.03568352	0.003363648	0.0003878511	0.0008184772	0.0003121628	0.01868484	0.005603652	0.001512572	0.001934911	0.001697463	0.001830344	0.001137883	0.0001935265	0.0002598791	0.02141108	0.0005293146	0.000625752	0.001195614	0.001045948	0.02117327	9.999234e-05	0.02355882	0.0002811483	0.001184633	9.319771e-05	0.0001967714	1.00107e-05	0.003547204	9.490851e-05	0.004117082	0.0008258577	0.02370056	0.00262599	0.000918287	0.002453638	0.001339101	1.705711e-05	0.0006772623	0.0004864575	0.0002551364	0.0004796694	0.0002379193	3.800213e-06	9.498271e-05	0.0008207383	0.00153274	4.715932e-05	0.0002478581	0.001510453	0.0003641064	0.001805681	0.001928813	0.003451867	0.0003022666	0.01599376	1.298667e-05	0.0009498983	0.002244188	0.0004985453	0.001127345	0.001575419	0.001244226	0.0002264065	0.001076213	2.423413e-06	0.0006648903	0.0003307091	0.0005944771	0.0008584512	0.001108963	0.0003139489	0.0003793421	0.001065351	0.0005114114	0.0007641081	0.0003924099	0.0020358	0.001277934	0.0008962904	0.006498165	0.01175283	0.03390507	0.000561335	0.0007666354	0.002014391	0.00661616	0.00310346	0.0002895488	0.00107421	0.0001983944	0.001477881	0.0005587999	0.0005419542	0.0003219667	0.01254799	0.003066108	0.002076494	5.528143e-05	0.000749804	6.449383e-05	0.0002397684	0.0002660548	0.002014553	0.0001367046	0.006075126	0.0001148206	0.17992	0.264906	0.0896974	0.0548498	0.333634	0.0769922	3.210135	0.29205	0.17178	0.174679	0.361491	0.284963	0.164684	0.1679	0.382453	0.813404	0.616368	0.8638	1.07412	1.44571
4913	-8576.403	-8919.044	342.6407	9.140297	0.001472336	0.001762151	0.00133419	0.00025119	0.0007562366	0.0009782551	0.001334029	0.0466985	0.0001131865	0.0006064538	4.339415e-05	0.0003100145	0.0005731848	0.0005216065	0.0004569447	0.0002538242	0.001062774	0.0009054104	0.01690559	0.002285793	0.0008272315	0.009205525	0.001080013	0.002933897	0.0004371727	0.000697601	0.0002186769	0.0004138546	0.0005202217	0.0002572883	0.0008728565	0.0003197317	0.0001571403	0.0005945022	5.765497e-05	0.001009169	0.000246527	0.00449226	0.001460166	0.0103516	1.196112e-05	0.03983716	0.003429064	0.0003878511	0.0008184772	0.0005225727	0.0174774	0.004776638	0.001512572	0.001461422	0.001697463	0.001830344	0.001667151	0.000305283	0.0004273477	0.02141108	0.0005293146	0.0003999913	0.003035836	0.001045948	0.01949865	0.0001374967	0.02355882	0.0002320903	0.001241277	0.0001057983	0.0001967714	1.00107e-05	0.003547204	9.490851e-05	0.004117082	0.0006966423	0.02370056	0.00262599	0.000918287	0.00259227	0.001824841	1.360975e-05	0.001095257	0.0004864575	0.0002684213	0.001150514	0.0003725267	3.800213e-06	0.0001910781	0.0008207383	0.00153274	8.981045e-05	0.0002279513	0.001510453	0.0003641064	0.001805681	0.001176865	0.002401551	0.0003060321	0.016054	1.414072e-05	0.0009498983	0.001272385	0.0004985453	0.001127345	0.001400891	0.001203435	0.0002535643	0.001544987	2.994671e-06	0.001000147	0.0004527665	0.0008063503	0.0008584512	0.001108963	0.0003139489	0.0004429345	0.001065351	0.0006706231	0.001150152	0.0006109263	0.0020358	0.001277934	0.0005194831	0.006113066	0.01175283	0.03390507	0.0004135091	0.0009678629	0.002014391	0.006316287	0.00310346	0.0004301105	0.0008439684	0.0004445791	0.001929342	0.0007994933	0.0005419542	0.0003133467	0.01654551	0.002387348	0.002076494	5.687594e-05	0.0006254605	6.449383e-05	0.0002088052	0.0003107049	0.001656218	0.0001960084	0.009549521	0.0001148206	0.178339	0.271366	0.0889092	0.0543678	0.330702	0.0763156	3.210135	0.29205	0.17178	0.174679	0.361491	0.284963	0.164684	0.1679	0.382453	0.813404	0.616368	0.8638	1.07412	1.44571
4914	-8579.643	-8921.062	341.4191	9.140297	0.001521045	0.001762151	0.0009191363	0.0002124158	0.0007562366	0.0007726251	0.001334029	0.0604894	0.000119358	0.0006064538	5.537702e-05	0.0002226317	0.0005731848	0.0005477619	0.0004569447	0.0003646446	0.001062774	0.0005502596	0.01690559	0.003001903	0.000658147	0.009205525	0.001080013	0.002933897	0.0004206864	0.000697601	0.0003771028	0.0004138546	0.0005202217	0.0002120041	0.0008728565	0.0002819937	0.0002819785	0.0007537252	7.564844e-05	0.0004563911	0.0001571987	0.00449226	0.001851831	0.01469428	1.196112e-05	0.02485798	0.003429064	0.0004521379	0.0008184772	0.0006008702	0.0174774	0.004776638	0.002405404	0.001461422	0.001697463	0.00223942	0.001155855	0.0002457606	0.0004441327	0.02141108	0.0007539106	0.0003999913	0.003496275	0.001045948	0.01555037	0.0001374967	0.02355882	0.0002320903	0.002223083	0.0001562236	0.0002068902	1.446767e-05	0.003547204	0.0002039698	0.003405979	0.0006966423	0.02499653	0.00262599	0.000918287	0.001992289	0.001154206	1.217944e-05	0.0008590745	0.001462628	0.0002684213	0.001150514	0.0003725267	3.800213e-06	0.0001910781	0.001209083	0.00153274	8.227729e-05	0.0002279513	0.001510453	0.0004068257	0.001805681	0.001176865	0.005411905	0.0003060321	0.016054	1.414072e-05	0.0009498983	0.001272385	0.0004985453	0.001127345	0.001400891	0.001687769	0.0002198048	0.0006707283	2.994671e-06	0.001000147	0.0005951447	0.0008063503	0.000473121	0.00157611	0.0002829307	0.0002137412	0.0008156837	0.001227543	0.0007774438	0.0006109263	0.001843148	0.0009845979	0.0004706211	0.008993013	0.01175283	0.03390507	0.0002709618	0.0009678629	0.001830395	0.006316287	0.005918053	0.0004301105	0.0008439684	0.0007269155	0.002843154	0.001277396	0.0005039292	0.0003574283	0.01654551	0.001970548	0.003359557	6.926281e-05	0.0006254605	4.31118e-05	0.0002177402	0.0003756383	0.001656218	0.0003084309	0.009549521	0.0001148206	0.0924287	0.299739	0.0982053	0.0600524	0.365279	0.0842949	3.210135	0.29205	0.17178	0.174679	0.361491	0.284963	0.164684	0.1679	0.382453	0.813404	0.616368	0.8638	1.07412	1.44571
4915	-8581.108	-8920.582	339.4746	9.140297	0.001281037	0.002336283	0.001230054	0.0002124158	0.0006119693	0.0007156382	0.001334029	0.05901779	0.0001721975	0.0003287776	5.537702e-05	0.0002078695	0.0005731848	0.0005477619	0.0002326071	0.0005739189	0.001062774	0.0005502596	0.01968355	0.002958276	0.0007413218	0.01172799	0.001163061	0.002933897	0.0002597952	0.001018803	0.000899035	0.000698287	0.0004280057	0.0001706289	0.001089646	0.0002819937	0.0002819785	0.0006284814	5.104187e-05	0.0004563911	0.0001571987	0.00449226	0.001851831	0.01469428	8.036544e-06	0.02485798	0.003429064	0.0004521379	0.0008184772	0.0006008702	0.02782025	0.00614436	0.00257932	0.0008962466	0.001697463	0.00223942	0.000745091	0.0003972411	0.0003319652	0.01353124	0.001187149	0.000548016	0.005620767	0.0007464497	0.02040688	0.0002235865	0.02355882	0.0001987542	0.001889448	0.0001830478	0.0002068902	1.446767e-05	0.004004423	0.0001728766	0.003405979	0.0006510495	0.02499653	0.002952406	0.0009155392	0.001992289	0.001154206	1.217944e-05	0.0008590745	0.0008995493	0.0006702189	0.001150514	0.0003725267	3.800213e-06	0.0003580071	0.001209083	0.00153274	5.37215e-05	0.0002653162	0.001510453	0.0004068257	0.001749775	0.002400485	0.006688941	0.0003060321	0.016054	1.414072e-05	0.001359799	0.0007971228	0.0005707583	0.001127345	0.001400891	0.001687769	0.0002198048	0.0006707283	2.198947e-06	0.001000147	0.0004584412	0.0006714122	0.001105668	0.00157611	0.0002829307	0.0002746994	0.0008156837	0.001003837	0.0006835871	0.0008665459	0.001801264	0.0009845979	0.0004706211	0.008993013	0.01175283	0.03390507	0.0001976082	0.001284158	0.001830395	0.006316287	0.005918053	0.0008112581	0.0009185876	0.001268832	0.002843154	0.001452499	0.0006422546	0.0003574283	0.01399168	0.001970548	0.002553033	6.926281e-05	0.000442701	5.41691e-05	0.0002177402	0.0003044855	0.001656218	0.0002277429	0.01358479	9.933663e-05	0.0924287	0.299739	0.0982053	0.0600524	0.365279	0.0842949	3.210135	0.29205	0.17178	0.174679	0.361491	0.284963	0.164684	0.1679	0.382453	0.7088376	0.616368	0.8638	1.07412	1.44571
4916	-8579.402	-8919.025	339.6229	9.140297	0.001281037	0.002336283	0.001546292	0.0001500457	0.0006119693	0.0007156382	0.001334029	0.05901779	9.543532e-05	0.0003287776	5.537702e-05	0.0002078695	0.0003970527	0.0003737414	0.0002326071	0.0005739189	0.001203149	0.0006268596	0.01968355	0.004062432	0.0007413218	0.01172799	0.0009164339	0.002933897	0.0002597952	0.001018803	0.000899035	0.0004410353	0.0004280057	0.0001706289	0.0007551456	0.0002777668	0.0001769492	0.0006830354	0.0001117376	0.0004690068	0.0001363549	0.00449226	0.001851831	0.02288141	8.036544e-06	0.0204413	0.003429064	0.0004521379	0.001207011	0.0006008702	0.02222726	0.00614436	0.00190825	0.0008431095	0.001184053	0.001596336	0.0004634928	0.0003972411	0.000445344	0.01353124	0.001195633	0.0004381147	0.005620767	0.0007464497	0.02040688	0.0003018011	0.02355882	8.082578e-05	0.001889448	0.0001391399	0.0003459107	1.446767e-05	0.004537054	0.000167034	0.006438721	0.0005361856	0.02499653	0.003046503	0.0009155392	0.001992289	0.001681075	1.701831e-05	0.0008101412	0.0004543819	0.0006329374	0.001771955	0.0003725267	3.817509e-06	0.0003580071	0.001209083	0.00153274	5.37215e-05	0.0002324375	0.00222667	0.0004068257	0.001420469	0.002400485	0.006326385	0.0002752285	0.016054	1.02303e-05	0.000935605	0.0009091818	0.0007042653	0.001127345	0.001400891	0.001071128	0.0001614774	0.0006707283	2.198947e-06	0.0007581561	0.0005254506	0.0008541417	0.001173959	0.001459572	0.000315614	0.0001896133	0.0008156837	0.0008712242	0.0006835871	0.001521609	0.001253296	0.0009845979	0.0008320262	0.008066766	0.01175283	0.03390507	0.0001683844	0.00127798	0.001830395	0.006316287	0.005918053	0.0008112581	0.0009185876	0.001389397	0.002843154	0.001856163	0.0009779264	0.0002569446	0.01121516	0.001970548	0.002547206	5.175391e-05	0.0006352127	6.891815e-05	0.0004424448	0.0003997281	0.001738432	0.0002630224	0.01358479	9.933663e-05	0.0855172	0.277326	0.0908619	0.0555619	0.412741	0.0779917	3.210135	0.29205	0.17178	0.174679	0.361491	0.284963	0.164684	0.1679	0.382453	0.7678153	0.616368	0.8638	1.07412	1.44571
4917	-8579.276	-8919.872	340.5968	9.140297	0.001281037	0.001934965	0.001546292	0.0001150651	0.0007145976	0.0007156382	0.001334029	0.05358801	9.543532e-05	0.0003287776	5.537702e-05	0.0001676571	0.0004992878	0.0003737414	0.0001461113	0.0005739189	0.001203149	0.0006268596	0.01394078	0.004062432	0.0005912861	0.01172799	0.0009164339	0.002933897	0.0001851691	0.001018803	0.0007898082	0.0007077323	0.0005838273	0.0001706289	0.0009022661	0.0003410536	0.0001788835	0.0004528482	0.0002110851	0.0007134825	0.000197491	0.00449226	0.002206392	0.02450042	8.036544e-06	0.0255009	0.003178356	0.0002812507	0.001207011	0.0006008702	0.02516944	0.00614436	0.001680437	0.0008431095	0.001184053	0.001982037	0.0003635295	0.0005779547	0.0002621928	0.01145193	0.0008099778	0.0004381147	0.005634254	0.0008255564	0.02040688	0.0004457907	0.01725741	0.0001259752	0.001889448	0.0001372401	0.0002900541	9.400238e-06	0.004537054	0.000167034	0.005056277	0.0002914683	0.02444263	0.003046503	0.0009155392	0.001992289	0.001307127	1.701831e-05	0.0009470237	0.0004614302	0.0006329374	0.001654499	0.0007280505	4.681104e-06	0.0003580071	0.001209083	0.00153274	5.37215e-05	0.0002231287	0.002184103	0.0003186786	0.001047341	0.002400485	0.006326385	0.0002752285	0.01144012	1.052107e-05	0.001424805	0.001099304	0.0007483711	0.001038748	0.001106922	0.0007939599	0.0001113055	0.0008099495	2.198947e-06	0.0007581561	0.0005254506	0.001297475	0.001219843	0.001871053	0.000315614	0.0001896133	0.0006048458	0.0008712242	0.0006835871	0.001521609	0.001411804	0.0009243687	0.0008320262	0.008066766	0.01035033	0.03390507	0.0001335944	0.00127798	0.001830395	0.009377771	0.005918053	0.0008112581	0.0009185876	0.001389397	0.004778936	0.001856163	0.0009779264	0.0002569446	0.008375661	0.001970548	0.002547206	2.669653e-05	0.0007743994	8.512125e-05	0.0003074077	0.0004751658	0.001753439	0.0002630224	0.01934366	0.0001461172	0.139047	0.258795	0.092367	0.0518492	0.385162	0.0727802	3.210135	0.29205	0.17178	0.174679	0.361491	0.277658	0.166366	0.169615	0.38636	0.7678153	0.616368	0.8638	1.07412	1.44571
4918	-8583.275	-8925.161	341.8859	9.140297	0.001214646	0.001934965	0.001546292	0.0001150651	0.0004436914	0.000598173	0.001334029	0.05358801	6.484158e-05	0.0003287776	5.835751e-05	0.0001676571	0.0007008715	0.0003896412	8.522584e-05	0.001150621	0.001203149	0.0005937638	0.009915823	0.00382423	0.000786974	0.01033254	0.001140938	0.002933897	0.0002306044	0.001018803	0.0007898082	0.0007077323	0.0005708952	0.0001706289	0.0006437109	0.0003643694	0.0001388269	0.0005178917	0.0002328545	0.0006770428	0.0002087197	0.003864965	0.002974585	0.02450042	8.036544e-06	0.0255009	0.003570991	0.0002812507	0.001207011	0.001161752	0.02516944	0.006387292	0.00219499	0.001234598	0.001184053	0.001982037	0.0002790923	0.0005779547	0.0002483122	0.00840495	0.0007089753	0.0004176308	0.003122008	0.0008255564	0.0138814	0.0004457907	0.02060584	0.0001189733	0.001889448	0.0001372401	0.0002900541	5.705406e-06	0.004537054	0.0001735642	0.004379828	0.0003044842	0.02444263	0.003046503	0.0009191344	0.001992289	0.001521161	1.701831e-05	0.0009470237	0.0003123397	0.0009086267	0.001246067	0.000888483	4.681104e-06	0.0003580071	0.001202146	0.001809931	4.990634e-05	0.0002231287	0.002378674	0.0003186786	0.0007177635	0.002400485	0.006326385	0.0002273125	0.01144012	1.050732e-05	0.002065001	0.001099304	0.0007483711	0.002386084	0.001106922	0.0004880045	0.0001322939	0.0009621938	2.198947e-06	0.0007233862	0.000544825	0.0008680699	0.001219843	0.001797872	0.000311521	0.0001698362	0.0006419643	0.0005936846	0.0005582778	0.001521609	0.001455513	0.0007513578	0.0008320262	0.008066766	0.01035033	0.03460574	7.175795e-05	0.001139995	0.001830395	0.007187804	0.004019342	0.0008112581	0.0009185876	0.001389397	0.007551769	0.001458806	0.0008896229	0.000236062	0.008375661	0.001970548	0.002547206	2.669653e-05	0.0007743994	8.512125e-05	0.0003074077	0.0004751658	0.001753439	0.0002630224	0.01934366	0.000161434	0.139047	0.258795	0.092367	0.0518492	0.385162	0.0727802	3.210135	0.285353	0.17973	0.170673	0.364245	0.277658	0.166366	0.169615	0.38636	0.7678153	0.616368	0.8638	1.07412	1.44571
4919	-8584.644	-8926.715	342.0713	9.140297	0.0009041312	0.001934965	0.001546292	7.18226e-05	0.0004436914	0.0004848205	0.001334029	0.05358801	4.776727e-05	0.0002343675	5.835751e-05	0.0001676571	0.0007008715	0.0005466993	8.77514e-05	0.001645346	0.000939606	0.0005937638	0.01170938	0.00382423	0.000786974	0.01033254	0.0009192872	0.003504325	0.0002405593	0.001018803	0.000827546	0.0004713684	0.0008796602	0.0001753419	0.0006437109	0.0003643694	0.0001736783	0.0005178917	0.0002328545	0.0006770428	0.0004321307	0.003755963	0.002339274	0.01838716	8.036544e-06	0.0255009	0.003189791	0.0002109524	0.001165823	0.0008790229	0.01549569	0.006422303	0.00219499	0.002009793	0.001184053	0.0021651	0.0003258322	0.0006841718	0.0002041189	0.01056411	0.001248562	0.0005160934	0.003122008	0.0008255564	0.02096078	0.0005334466	0.02060584	9.209266e-05	0.001889448	0.0001806305	0.0004624276	5.705406e-06	0.004406204	0.0001735642	0.004379828	0.0003992187	0.02444263	0.003046503	0.0009191344	0.001992289	0.001521161	1.701831e-05	0.0009032516	0.0003614693	0.001614247	0.001256995	0.000888483	3.917873e-06	0.0003580071	0.001202146	0.001809931	5.690715e-05	0.0002428687	0.002378674	0.0003413162	0.0007177635	0.002400485	0.004927309	0.0002273125	0.01733811	1.553947e-05	0.002065001	0.0009607768	0.0004912078	0.002386084	0.001106922	0.0005798116	0.000129693	0.0009621938	2.198947e-06	0.00104231	0.0002771301	0.0008680699	0.001219843	0.001797872	0.000311521	0.0001302774	0.0004167274	0.0006842275	0.0004601757	0.001521609	0.001256618	0.0007598672	0.0008320262	0.008066766	0.01446521	0.03460574	7.175795e-05	0.0007665512	0.001830395	0.007187804	0.004019342	0.000911616	0.001218945	0.001389397	0.007551769	0.001129701	0.0008896229	0.000236062	0.008803078	0.001970548	0.002547206	2.432228e-05	0.0007743994	0.0002631223	0.0003074077	0.0003142998	0.002056748	0.0002630224	0.0132281	0.000161434	0.148935	0.255823	0.0913061	0.0512537	0.380738	0.0719443	3.210135	0.285353	0.17973	0.170673	0.364245	0.278888	0.167103	0.165937	0.388072	0.6574399	0.616368	0.8638	1.07412	1.44571
4920	-8582.603	-8925.544	342.9407	9.140297	0.0006390306	0.001934965	0.001546292	0.000104941	0.0007656357	0.0004848205	0.001691473	0.05358801	3.417575e-05	0.0002343675	4.728537e-05	0.0002808371	0.0007008715	0.0005144298	8.77514e-05	0.001414119	0.0006684299	0.0006137993	0.01910774	0.006222212	0.001074823	0.01538383	0.00112082	0.003504325	0.0002832215	0.0005826255	0.001243356	0.0004713684	0.0006307983	0.000237785	0.0006437109	0.0003643694	0.0001361357	0.0005178917	0.0002275877	0.0007412747	0.0004321307	0.003755963	0.002351518	0.01838716	8.036544e-06	0.01807771	0.003189791	0.0003972171	0.0007915785	0.001623884	0.01549569	0.00758804	0.002524898	0.002250482	0.001239523	0.001890656	0.0002866457	0.0006724309	0.0002590886	0.01056411	0.00119462	0.0004316763	0.002138434	0.0008255564	0.02309563	0.0004603962	0.0108143	6.917743e-05	0.001230679	0.0001806305	0.0003566623	6.240957e-06	0.004287889	0.0001735642	0.004379828	0.0003992187	0.02444263	0.003046503	0.0009191344	0.001992289	0.001521161	2.263505e-05	0.0009032516	0.0002543525	0.001614247	0.001901777	0.0003836725	3.917873e-06	0.0003580071	0.001284843	0.001809931	5.690715e-05	0.0002428687	0.001639177	0.0004255927	0.0007177635	0.002400485	0.004866812	0.0003003909	0.01733811	2.043888e-05	0.002065001	0.0009607768	0.0004429239	0.002012028	0.001106922	0.0003670808	0.0001540548	0.0008814229	6.336623e-06	0.001865957	0.0002771301	0.0008680699	0.001219843	0.002891437	0.0004693871	0.0001477607	0.0002957442	0.0006842275	0.0006289998	0.001911844	0.001256618	0.0005050757	0.0006241298	0.008066766	0.01596438	0.02329254	7.175795e-05	0.0003553763	0.001830395	0.007187804	0.004019342	0.001149236	0.0009830769	0.002065557	0.004899075	0.002158341	0.0008896229	0.000236062	0.008803078	0.002660726	0.002547206	2.432228e-05	0.0007743994	0.0002384063	0.0003508328	0.0003233096	0.002155424	0.0002630224	0.0132281	0.000225395	0.148935	0.255823	0.0913061	0.0512537	0.380738	0.0719443	3.210135	0.285353	0.17973	0.170673	0.364245	0.278888	0.167103	0.165937	0.388072	0.7181271	0.616368	0.8638	1.07412	1.44571
4921	-8578.284	-8920.925	342.6409	9.140297	0.0006390306	0.001934965	0.001853775	0.000104941	0.0007890598	0.0003521694	0.001691473	0.06492545	6.305234e-05	0.0001765551	4.496597e-05	0.000263218	0.0007008715	0.0005144298	0.000193477	0.001186689	0.0004956305	0.0004768313	0.01770696	0.004821255	0.0007954643	0.02371316	0.0006812522	0.003504325	0.0002832215	0.0005826255	0.001243356	0.0003202697	0.0006307983	0.000237785	0.0006602277	0.0005168533	0.0001072735	0.0005178917	0.0002275877	0.001118023	0.0002998643	0.003755963	0.002379804	0.0141416	8.036544e-06	0.01765224	0.002457214	0.0003972171	0.0008856882	0.001252313	0.01005958	0.01106247	0.002524898	0.001502564	0.001055083	0.001890656	0.0001822688	0.0007502369	0.0002590886	0.01006682	0.000937888	0.000271277	0.002138434	0.0008255564	0.02309563	0.0006284545	0.007334932	6.917743e-05	0.0007983307	0.0002077313	0.0003566623	4.06648e-06	0.004287889	0.0001735642	0.004279278	0.0005015485	0.02336367	0.00163304	0.0009198604	0.001211389	0.001521161	1.42743e-05	0.0004705284	0.0002543525	0.002079623	0.001901777	0.0003836725	2.372695e-06	0.0003580071	0.001229187	0.001606689	9.074253e-05	0.0002986081	0.001639177	0.0004255927	0.000967045	0.002400485	0.005157877	0.0003003909	0.01733811	3.685192e-05	0.002065001	0.0009607768	0.0004429239	0.001573644	0.001106922	0.0003670808	0.0001540548	0.0008814229	6.916785e-06	0.001865957	0.0001742717	0.001266107	0.0008615639	0.002891437	0.0004693871	9.639112e-05	0.0003255849	0.0005642604	0.0002985184	0.001911844	0.001257295	0.0004954766	0.0006765594	0.008066766	0.01496254	0.02505341	0.0001083355	0.0003553763	0.001830395	0.007187804	0.007296634	0.001149236	0.0007948771	0.001425583	0.005733167	0.002854537	0.0008896229	0.000236062	0.006502441	0.002660726	0.002547206	1.769348e-05	0.0007493548	0.0002968578	0.0005072887	0.0003175909	0.002155424	0.0005474396	0.0132281	0.000225395	0.178664	0.246886	0.0881166	0.0494634	0.367438	0.0694312	3.210135	0.285353	0.17973	0.170673	0.364245	0.287123	0.176127	0.170837	0.365914	0.8141717	0.616368	0.8638	1.07412	1.44571
4922	-8579.02	-8921.377	342.3569	9.140297	0.0007251106	0.001934965	0.001853775	8.454866e-05	0.001229818	0.0003521694	0.00187022	0.06492545	6.305234e-05	0.0001765551	5.556421e-05	0.0002104603	0.0007945736	0.0005144298	0.000296929	0.001186689	0.0007015625	0.0006147456	0.01483575	0.006004353	0.0007954643	0.02371316	0.0006812522	0.004085644	0.0002832215	0.0004273781	0.001243356	0.0003202697	0.0004911263	0.000237785	0.000663255	0.0001710273	0.0001072735	0.0005178917	0.0002753615	0.001118023	0.0003492247	0.004084623	0.003003292	0.01610126	8.036544e-06	0.01765224	0.002457214	0.0007661647	0.0006621165	0.001816187	0.007259037	0.01106247	0.003613784	0.002332521	0.0006596084	0.001445117	0.0002323844	0.0007502369	0.0002590886	0.01006682	0.0006843397	0.0002003169	0.002788473	0.0005765608	0.02309563	0.0009922025	0.006468863	6.917743e-05	0.0007983307	0.0002077313	0.0003566623	2.472212e-06	0.004287889	0.0001735642	0.005574933	0.0005015485	0.01871102	0.001265021	0.0009198604	0.001585936	0.001270933	1.42743e-05	0.0004705284	0.0001758331	0.002405356	0.002688146	0.0003674157	2.012352e-06	0.0002606689	0.001755789	0.001606689	0.0001002125	0.0002276871	0.001778223	0.0004255927	0.000967045	0.002400485	0.005157877	0.0004803596	0.01733811	2.99521e-05	0.002065001	0.001159013	0.0004429239	0.001307156	0.001516474	0.0003670808	0.0001540548	0.0008814229	3.284412e-06	0.001865957	0.0001742717	0.00172995	0.0003486673	0.004514738	0.0004693871	9.581328e-05	0.0003255849	0.0004259475	0.0003331437	0.001734601	0.001257295	0.0004954766	0.0006765594	0.006356088	0.01496254	0.02505341	0.0001486349	0.0003553763	0.002768136	0.01427072	0.005064109	0.001149236	0.0006610125	0.0009712396	0.005733167	0.001916392	0.001245396	0.0006124645	0.004592252	0.002660726	0.003420983	1.769348e-05	0.0007493548	0.0002166386	0.0006113791	0.0003711444	0.003104651	0.0005474396	0.01297016	0.000225395	0.0982973	0.27231	0.0971906	0.0545569	0.405276	0.0723694	3.210135	0.286909	0.18071	0.171604	0.360778	0.287123	0.176127	0.170837	0.365914	0.7141727	0.616368	0.8638	1.07412	1.44571
